timestamp	player	team	role	selection
8/17/2021 19:45:56	Pelican	ATL	DPS	first_team
8/17/2021 19:45:56	Ga9a	CDH	MT	first_team
8/17/2021 19:45:56	Nisha	CDH	MS	first_team
8/17/2021 19:45:56	Piggy	HOU	OT	first_team
8/17/2021 19:45:56	Flora	NYXL	DPS	first_team
8/17/2021 19:45:56	Kaan	PAR	FS	first_team
8/17/2021 19:45:56	Faith	BOS	MS	second_team
8/17/2021 19:45:56	Mmonk	CDH	FS	second_team
8/17/2021 19:45:56	Shy	HZS	DPS	second_team
8/17/2021 19:45:56	MuZe	LAG	MT	second_team
8/17/2021 19:45:56	Vestola	PAR	OT	second_team
8/17/2021 19:45:56	Aspire	TOR	DPS	second_team
8/17/2021 19:48:09	Pelican	ATL	DPS	first_team
8/17/2021 19:48:09	Faith	BOS	MS	first_team
8/17/2021 19:48:09	Mmonk	CDH	FS	first_team
8/17/2021 19:48:09	Ga9a	CDH	MT	first_team
8/17/2021 19:48:09	Piggy	HOU	OT	first_team
8/17/2021 19:48:09	Aspire	TOR	DPS	first_team
8/17/2021 20:00:51	Pelican	ATL	DPS	first_team
8/17/2021 20:00:51	Mmonk	CDH	FS	first_team
8/17/2021 20:00:51	Ga9a	CDH	MT	first_team
8/17/2021 20:00:51	Nisha	CDH	MS	first_team
8/17/2021 20:00:51	Piggy	HOU	OT	first_team
8/17/2021 20:00:51	Shy	HZS	DPS	first_team
8/17/2021 20:00:51	ChoiSehwan	GZC	DPS	second_team
8/17/2021 20:00:51	JJANGGU	HOU	MT	second_team
8/17/2021 20:00:51	Kaan	PAR	FS	second_team
8/17/2021 20:00:51	Vestola	PAR	OT	second_team
8/17/2021 20:00:51	Dridro	PAR	MS	second_team
8/17/2021 20:00:51	Aspire	TOR	DPS	second_team
8/17/2021 20:02:18	Pelican	ATL	DPS	first_team
8/17/2021 20:02:18	Mmonk	CDH	FS	first_team
8/17/2021 20:02:18	Ga9a	CDH	MT	first_team
8/17/2021 20:02:18	Nisha	CDH	MS	first_team
8/17/2021 20:02:18	Piggy	HOU	OT	first_team
8/17/2021 20:02:18	Gwangboong	NYXL	DPS	first_team
8/17/2021 20:02:18	Gaebullssi	BOS	OT	second_team
8/17/2021 20:02:18	Faith	BOS	MS	second_team
8/17/2021 20:02:18	ChoiSehwan	GZC	DPS	second_team
8/17/2021 20:02:18	JJANGGU	HOU	MT	second_team
8/17/2021 20:02:18	Shy	HZS	DPS	second_team
8/17/2021 20:02:18	Kaan	PAR	FS	second_team
8/17/2021 20:15:00	Pelican	ATL	DPS	first_team
8/17/2021 20:15:00	Mmonk	CDH	FS	first_team
8/17/2021 20:15:00	Ga9a	CDH	MT	first_team
8/17/2021 20:15:00	Nisha	CDH	MS	first_team
8/17/2021 20:15:00	Piggy	HOU	OT	first_team
8/17/2021 20:15:00	Shy	HZS	DPS	first_team
8/17/2021 20:15:00	ChoiSehwan	GZC	DPS	second_team
8/17/2021 20:15:00	JJANGGU	HOU	MT	second_team
8/17/2021 20:15:00	Skewed	LAG	MS/FS	second_team
8/17/2021 20:15:00	Flora	NYXL	DPS	second_team
8/17/2021 20:15:00	Vestola	PAR	OT	second_team
8/17/2021 20:15:00	Dridro	PAR	MS	second_team
8/17/2021 20:15:45	Pelican	ATL	DPS	first_team
8/17/2021 20:15:45	Ga9a	CDH	MT	first_team
8/17/2021 20:15:45	Nisha	CDH	MS	first_team
8/17/2021 20:15:45	Piggy	HOU	OT	first_team
8/17/2021 20:15:45	Skewed	LAG	MS/FS	first_team
8/17/2021 20:15:45	Flora	NYXL	DPS	first_team
8/17/2021 20:15:45	Mmonk	CDH	FS	second_team
8/17/2021 20:15:45	JJANGGU	HOU	MT	second_team
8/17/2021 20:15:45	Kaan	PAR	FS	second_team
8/17/2021 20:15:45	Naga	PAR	DPS	second_team
8/17/2021 20:15:45	Aspire	TOR	DPS	second_team
8/17/2021 20:15:45	Mag	WAS	MT	second_team
8/17/2021 20:20:47	Pelican	ATL	DPS	first_team
8/17/2021 20:20:47	Mmonk	CDH	FS	first_team
8/17/2021 20:20:47	Ga9a	CDH	MT	first_team
8/17/2021 20:20:47	Nisha	CDH	MS	first_team
8/17/2021 20:20:47	Piggy	HOU	OT	first_team
8/17/2021 20:20:47	Shy	HZS	DPS	first_team
8/17/2021 20:20:47	Daan	PAR	MT	second_team
8/17/2021 20:20:47	Kaan	PAR	FS	second_team
8/17/2021 20:20:47	Vestola	PAR	OT	second_team
8/17/2021 20:20:47	Dridro	PAR	MS	second_team
8/17/2021 20:20:47	Naga	PAR	DPS	second_team
8/17/2021 20:20:47	Aspire	TOR	DPS	second_team
8/17/2021 20:21:02	Pelican	ATL	DPS	first_team
8/17/2021 20:21:02	Nisha	CDH	MS	first_team
8/17/2021 20:21:02	JJANGGU	HOU	MT	first_team
8/17/2021 20:21:02	Piggy	HOU	OT	first_team
8/17/2021 20:21:02	Flora	NYXL	DPS	first_team
8/17/2021 20:21:02	Kaan	PAR	FS	first_team
8/17/2021 20:21:02	Faith	BOS	MS	second_team
8/17/2021 20:21:02	Mmonk	CDH	FS	second_team
8/17/2021 20:21:02	Shy	HZS	DPS	second_team
8/17/2021 20:21:02	MuZe	LAG	MT	second_team
8/17/2021 20:21:02	Gwangboong	NYXL	DPS	second_team
8/17/2021 20:21:02	Vestola	PAR	OT	second_team
8/17/2021 20:23:22	Pelican	ATL	DPS	first_team
8/17/2021 20:23:22	Mmonk	CDH	FS	first_team
8/17/2021 20:23:22	Piggy	HOU	OT	first_team
8/17/2021 20:23:22	Shy	HZS	DPS	first_team
8/17/2021 20:23:22	Skewed	LAG	MS/FS	first_team
8/17/2021 20:23:22	MuZe	LAG	MT	first_team
8/17/2021 20:23:22	Faith	BOS	MS	second_team
8/17/2021 20:23:22	Ga9a	CDH	MT	second_team
8/17/2021 20:23:22	ChoiSehwan	GZC	DPS	second_team
8/17/2021 20:23:22	Flora	NYXL	DPS	second_team
8/17/2021 20:23:22	Kaan	PAR	FS	second_team
8/17/2021 20:23:22	Vestola	PAR	OT	second_team
8/17/2021 20:26:46	Pelican	ATL	DPS	first_team
8/17/2021 20:26:46	JJANGGU	HOU	MT	first_team
8/17/2021 20:26:46	Piggy	HOU	OT	first_team
8/17/2021 20:26:46	Shy	HZS	DPS	first_team
8/17/2021 20:26:46	Skewed	LAG	MS/FS	first_team
8/17/2021 20:26:46	Kaan	PAR	FS	first_team
8/17/2021 20:26:46	Valentine	BOS	DPS	second_team
8/17/2021 20:26:46	Mmonk	CDH	FS	second_team
8/17/2021 20:26:46	Ga9a	CDH	MT	second_team
8/17/2021 20:26:46	Jimmy	CDH	DPS	second_team
8/17/2021 20:26:46	Joobi	HOU	MS	second_team
8/17/2021 20:26:46	Vestola	PAR	OT	second_team
8/17/2021 20:31:36	Pelican	ATL	DPS	first_team
8/17/2021 20:31:36	Ga9a	CDH	MT	first_team
8/17/2021 20:31:36	Nisha	CDH	MS	first_team
8/17/2021 20:31:36	Piggy	HOU	OT	first_team
8/17/2021 20:31:36	Shy	HZS	DPS	first_team
8/17/2021 20:31:36	Skewed	LAG	MS/FS	first_team
8/17/2021 20:31:36	Faith	BOS	MS	second_team
8/17/2021 20:31:36	JJANGGU	HOU	MT	second_team
8/17/2021 20:31:36	MuZe	LAG	MT	second_team
8/17/2021 20:31:36	Flora	NYXL	DPS	second_team
8/17/2021 20:31:36	Kaan	PAR	FS	second_team
8/17/2021 20:31:36	Aspire	TOR	DPS	second_team
8/17/2021 20:34:35	Pelican	ATL	DPS	first_team
8/17/2021 20:34:35	Mmonk	CDH	FS	first_team
8/17/2021 20:34:35	Piggy	HOU	OT	first_team
8/17/2021 20:34:35	Shy	HZS	DPS	first_team
8/17/2021 20:34:35	Skewed	LAG	MS/FS	first_team
8/17/2021 20:34:35	MuZe	LAG	MT	first_team
8/17/2021 20:34:35	Ga9a	CDH	MT	second_team
8/17/2021 20:34:35	Nisha	CDH	MS	second_team
8/17/2021 20:34:35	Farway1987	CDH	FS	second_team
8/17/2021 20:34:35	Flora	NYXL	DPS	second_team
8/17/2021 20:34:35	Vestola	PAR	OT	second_team
8/17/2021 20:34:35	Aspire	TOR	DPS	second_team
8/17/2021 20:34:41	Pelican	ATL	DPS	first_team
8/17/2021 20:34:41	Mmonk	CDH	FS	first_team
8/17/2021 20:34:41	Ga9a	CDH	MT	first_team
8/17/2021 20:34:41	Nisha	CDH	MS	first_team
8/17/2021 20:34:41	Piggy	HOU	OT	first_team
8/17/2021 20:34:41	Flora	NYXL	DPS	first_team
8/17/2021 20:34:41	Shy	HZS	DPS	second_team
8/17/2021 20:34:41	Skewed	LAG	MS/FS	second_team
8/17/2021 20:34:41	MuZe	LAG	MT	second_team
8/17/2021 20:34:41	Kaan	PAR	FS	second_team
8/17/2021 20:34:41	Vestola	PAR	OT	second_team
8/17/2021 20:34:41	Na1st	TOR	DPS	second_team
8/17/2021 20:37:22	Silver3	LAV	MT	first_team
8/17/2021 20:37:22	Showcheng	LAV	OT	first_team
8/17/2021 20:37:22	Molanran	LAV	DPS	first_team
8/17/2021 20:37:22	Highbee	LAV	MS	first_team
8/17/2021 20:37:22	Hadi	LDN	MT	first_team
8/17/2021 20:37:22	Changsik	VAN	MT	first_team
8/17/2021 20:39:10	Pelican	ATL	DPS	first_team
8/17/2021 20:39:10	Ga9a	CDH	MT	first_team
8/17/2021 20:39:10	Nisha	CDH	MS	first_team
8/17/2021 20:39:10	Shy	HZS	DPS	first_team
8/17/2021 20:39:10	Kaan	PAR	FS	first_team
8/17/2021 20:39:10	Mag	WAS	MT	first_team
8/17/2021 20:39:10	Mmonk	CDH	FS	second_team
8/17/2021 20:39:10	Farway1987	CDH	FS	second_team
8/17/2021 20:39:10	Piggy	HOU	OT	second_team
8/17/2021 20:39:10	MuZe	LAG	MT	second_team
8/17/2021 20:39:10	Flora	NYXL	DPS	second_team
8/17/2021 20:39:10	Naga	PAR	DPS	second_team
8/17/2021 20:41:14	Pelican	ATL	DPS	first_team
8/17/2021 20:41:14	Mmonk	CDH	FS	first_team
8/17/2021 20:41:14	Ga9a	CDH	MT	first_team
8/17/2021 20:41:14	Nisha	CDH	MS	first_team
8/17/2021 20:41:14	Piggy	HOU	OT	first_team
8/17/2021 20:41:14	Shy	HZS	DPS	first_team
8/17/2021 20:41:14	Valentine	BOS	DPS	second_team
8/17/2021 20:41:14	Skewed	LAG	MS/FS	second_team
8/17/2021 20:41:14	Kaan	PAR	FS	second_team
8/17/2021 20:41:14	Vestola	PAR	OT	second_team
8/17/2021 20:41:14	Na1st	TOR	DPS	second_team
8/17/2021 20:41:14	Mag	WAS	MT	second_team
8/17/2021 20:44:46	Pelican	ATL	DPS	first_team
8/17/2021 20:44:46	Mmonk	CDH	FS	first_team
8/17/2021 20:44:46	Nisha	CDH	MS	first_team
8/17/2021 20:44:46	JJANGGU	HOU	MT	first_team
8/17/2021 20:44:46	Piggy	HOU	OT	first_team
8/17/2021 20:44:46	Shy	HZS	DPS	first_team
8/17/2021 20:44:46	Ga9a	CDH	MT	second_team
8/17/2021 20:44:46	Skewed	LAG	MS/FS	second_team
8/17/2021 20:44:46	Flora	NYXL	DPS	second_team
8/17/2021 20:44:46	Kaan	PAR	FS	second_team
8/17/2021 20:44:46	Vestola	PAR	OT	second_team
8/17/2021 20:44:46	Assassin	WAS	DPS	second_team
8/17/2021 20:48:29	Pelican	ATL	DPS	first_team
8/17/2021 20:48:29	Piggy	HOU	OT	first_team
8/17/2021 20:48:29	Shy	HZS	DPS	first_team
8/17/2021 20:48:29	Friday	NYXL	MS	first_team
8/17/2021 20:48:29	Daan	PAR	MT	first_team
8/17/2021 20:48:29	Kaan	PAR	FS	first_team
8/17/2021 20:48:29	Mmonk	CDH	FS	second_team
8/17/2021 20:48:29	Ga9a	CDH	MT	second_team
8/17/2021 20:48:29	ChoiSehwan	GZC	DPS	second_team
8/17/2021 20:48:29	Skewed	LAG	MS/FS	second_team
8/17/2021 20:48:29	Vestola	PAR	OT	second_team
8/17/2021 20:48:29	Aspire	TOR	DPS	second_team
8/17/2021 20:52:06	Pelican	ATL	DPS	first_team
8/17/2021 20:52:06	Mmonk	CDH	FS	first_team
8/17/2021 20:52:06	Ga9a	CDH	MT	first_team
8/17/2021 20:52:06	Shy	HZS	DPS	first_team
8/17/2021 20:52:06	Vestola	PAR	OT	first_team
8/17/2021 20:52:06	Dridro	PAR	MS	first_team
8/17/2021 20:52:06	Nisha	CDH	MS	second_team
8/17/2021 20:52:06	Piggy	HOU	OT	second_team
8/17/2021 20:52:06	MuZe	LAG	MT	second_team
8/17/2021 20:52:06	Flora	NYXL	DPS	second_team
8/17/2021 20:52:06	Kaan	PAR	FS	second_team
8/17/2021 20:52:06	Naga	PAR	DPS	second_team
8/17/2021 20:54:59	Pelican	ATL	DPS	first_team
8/17/2021 20:54:59	Mmonk	CDH	FS	first_team
8/17/2021 20:54:59	Ga9a	CDH	MT	first_team
8/17/2021 20:54:59	Piggy	HOU	OT	first_team
8/17/2021 20:54:59	Shy	HZS	DPS	first_team
8/17/2021 20:54:59	Skewed	LAG	MS/FS	first_team
8/17/2021 20:54:59	Gaebullssi	BOS	OT	second_team
8/17/2021 20:54:59	Faith	BOS	MS	second_team
8/17/2021 20:54:59	ChoiSehwan	GZC	DPS	second_team
8/17/2021 20:54:59	MuZe	LAG	MT	second_team
8/17/2021 20:54:59	Flora	NYXL	DPS	second_team
8/17/2021 20:54:59	Kaan	PAR	FS	second_team
8/17/2021 21:16:21	Pelican	ATL	DPS	first_team
8/17/2021 21:16:21	Faith	BOS	MS	first_team
8/17/2021 21:16:21	Shy	HZS	DPS	first_team
8/17/2021 21:16:21	MuZe	LAG	MT	first_team
8/17/2021 21:16:21	Kaan	PAR	FS	first_team
8/17/2021 21:16:21	Vestola	PAR	OT	first_team
8/17/2021 21:16:21	Valentine	BOS	DPS	second_team
8/17/2021 21:16:21	Mmonk	CDH	FS	second_team
8/17/2021 21:16:21	Ga9a	CDH	MT	second_team
8/17/2021 21:16:21	Piggy	HOU	OT	second_team
8/17/2021 21:16:21	Skewed	LAG	MS/FS	second_team
8/17/2021 21:16:21	Aspire	TOR	DPS	second_team
8/17/2021 21:21:07	JJANGGU	HOU	MT	first_team
8/17/2021 21:21:07	Piggy	HOU	OT	first_team
8/17/2021 21:21:07	Joobi	HOU	MS	first_team
8/17/2021 21:21:07	Gwangboong	NYXL	DPS	second_team
8/17/2021 21:21:07	Aspire	TOR	DPS	second_team
8/17/2021 21:21:07	Changsik	VAN	MT	second_team
8/17/2021 21:21:27	Pelican	ATL	DPS	first_team
8/17/2021 21:21:27	Piggy	HOU	OT	first_team
8/17/2021 21:21:27	Molf1g	LDN	OT	first_team
8/17/2021 21:21:27	Kaan	PAR	FS	first_team
8/17/2021 21:21:27	Aspire	TOR	DPS	first_team
8/17/2021 21:21:27	Teru	VAN	DPS	first_team
8/17/2021 21:21:27	Valentine	BOS	DPS	second_team
8/17/2021 21:21:27	Faith	BOS	MS	second_team
8/17/2021 21:21:27	Ga9a	CDH	MT	second_team
8/17/2021 21:21:27	JJANGGU	HOU	MT	second_team
8/17/2021 21:21:27	Skewed	LAG	MS/FS	second_team
8/17/2021 21:21:27	Mag	WAS	MT	second_team
8/17/2021 21:35:32	Pelican	ATL	DPS	first_team
8/17/2021 21:35:32	Mmonk	CDH	FS	first_team
8/17/2021 21:35:32	Ga9a	CDH	MT	first_team
8/17/2021 21:35:32	Nisha	CDH	MS	first_team
8/17/2021 21:35:32	Piggy	HOU	OT	first_team
8/17/2021 21:35:32	Gwangboong	NYXL	DPS	first_team
8/17/2021 21:35:32	Farway1987	CDH	FS	second_team
8/17/2021 21:35:32	MuZe	LAG	MT	second_team
8/17/2021 21:35:32	Flora	NYXL	DPS	second_team
8/17/2021 21:35:32	Vestola	PAR	OT	second_team
8/17/2021 21:35:32	Dridro	PAR	MS	second_team
8/17/2021 21:35:32	Naga	PAR	DPS	second_team
8/17/2021 21:39:43	Pelican	ATL	DPS	first_team
8/17/2021 21:39:43	Ga9a	CDH	MT	first_team
8/17/2021 21:39:43	Piggy	HOU	OT	first_team
8/17/2021 21:39:43	Shy	HZS	DPS	first_team
8/17/2021 21:39:43	Kaan	PAR	FS	first_team
8/17/2021 21:39:43	Dridro	PAR	MS	first_team
8/17/2021 21:39:43	Mmonk	CDH	FS	second_team
8/17/2021 21:39:43	Farway1987	CDH	FS	second_team
8/17/2021 21:39:43	ChoiSehwan	GZC	DPS	second_team
8/17/2021 21:39:43	JJANGGU	HOU	MT	second_team
8/17/2021 21:39:43	Joobi	HOU	MS	second_team
8/17/2021 21:39:43	Gwangboong	NYXL	DPS	second_team
8/17/2021 21:42:36	JJANGGU	HOU	MT	first_team
8/17/2021 21:42:36	Piggy	HOU	OT	first_team
8/17/2021 21:42:36	Joobi	HOU	MS	first_team
8/17/2021 21:42:36	Shy	HZS	DPS	first_team
8/17/2021 21:42:36	Kaan	PAR	FS	first_team
8/17/2021 21:42:36	Aspire	TOR	DPS	first_team
8/17/2021 21:42:36	Pelican	ATL	DPS	second_team
8/17/2021 21:42:36	Mmonk	CDH	FS	second_team
8/17/2021 21:42:36	Ga9a	CDH	MT	second_team
8/17/2021 21:42:36	Skewed	LAG	MS/FS	second_team
8/17/2021 21:42:36	Vestola	PAR	OT	second_team
8/17/2021 21:42:36	Assassin	WAS	DPS	second_team
8/17/2021 21:44:14	Pelican	ATL	DPS	first_team
8/17/2021 21:44:14	Mmonk	CDH	FS	first_team
8/17/2021 21:44:14	Piggy	HOU	OT	first_team
8/17/2021 21:44:14	Shy	HZS	DPS	first_team
8/17/2021 21:44:14	Dridro	PAR	MS	first_team
8/17/2021 21:44:14	Mag	WAS	MT	first_team
8/17/2021 21:44:14	Ga9a	CDH	MT	second_team
8/17/2021 21:44:14	Skewed	LAG	MS/FS	second_team
8/17/2021 21:44:14	Flora	NYXL	DPS	second_team
8/17/2021 21:44:14	Kaan	PAR	FS	second_team
8/17/2021 21:44:14	Vestola	PAR	OT	second_team
8/17/2021 21:44:14	Naga	PAR	DPS	second_team
8/17/2021 21:49:15	Pelican	ATL	DPS	first_team
8/17/2021 21:49:15	Mmonk	CDH	FS	first_team
8/17/2021 21:49:15	Piggy	HOU	OT	first_team
8/17/2021 21:49:15	Skewed	LAG	MS/FS	first_team
8/17/2021 21:49:15	Vestola	PAR	OT	first_team
8/17/2021 21:49:15	Aspire	TOR	DPS	first_team
8/17/2021 21:49:15	Ga9a	CDH	MT	second_team
8/17/2021 21:49:15	JJANGGU	HOU	MT	second_team
8/17/2021 21:49:15	Shy	HZS	DPS	second_team
8/17/2021 21:49:15	Flora	NYXL	DPS	second_team
8/17/2021 21:49:15	Kaan	PAR	FS	second_team
8/17/2021 21:49:15	Changsik	VAN	MT	second_team
8/17/2021 21:54:30	Mmonk	CDH	FS	first_team
8/17/2021 21:54:30	Checkmate	FLA	DPS/MT	first_team
8/17/2021 21:54:30	Piggy	HOU	OT	first_team
8/17/2021 21:54:30	Skewed	LAG	MS/FS	first_team
8/17/2021 21:54:30	Naga	PAR	DPS	first_team
8/17/2021 21:54:30	Aspire	TOR	DPS	first_team
8/17/2021 21:54:30	Nisha	CDH	MS	second_team
8/17/2021 21:54:30	Farway1987	CDH	FS	second_team
8/17/2021 21:54:30	Shy	HZS	DPS	second_team
8/17/2021 21:54:30	Showcheng	LAV	OT	second_team
8/17/2021 21:54:30	Teru	VAN	DPS	second_team
8/17/2021 21:54:30	Changsik	VAN	MT	second_team
8/17/2021 22:06:41	Pelican	ATL	DPS	first_team
8/17/2021 22:06:41	Mmonk	CDH	FS	first_team
8/17/2021 22:06:41	Piggy	HOU	OT	first_team
8/17/2021 22:06:41	Shy	HZS	DPS	first_team
8/17/2021 22:06:41	Skewed	LAG	MS/FS	first_team
8/17/2021 22:06:41	Dridro	PAR	MS	first_team
8/17/2021 22:06:41	Ga9a	CDH	MT	second_team
8/17/2021 22:06:41	Nisha	CDH	MS	second_team
8/17/2021 22:06:41	JJANGGU	HOU	MT	second_team
8/17/2021 22:06:41	MuZe	LAG	MT	second_team
8/17/2021 22:06:41	Vestola	PAR	OT	second_team
8/17/2021 22:06:41	Aspire	TOR	DPS	second_team
8/17/2021 22:23:29	Pelican	ATL	DPS	first_team
8/17/2021 22:23:29	Mmonk	CDH	FS	first_team
8/17/2021 22:23:29	Ga9a	CDH	MT	first_team
8/17/2021 22:23:29	Piggy	HOU	OT	first_team
8/17/2021 22:23:29	Skewed	LAG	MS/FS	first_team
8/17/2021 22:23:29	Naga	PAR	DPS	first_team
8/17/2021 22:23:29	Nisha	CDH	MS	second_team
8/17/2021 22:23:29	JJANGGU	HOU	MT	second_team
8/17/2021 22:23:29	Shy	HZS	DPS	second_team
8/17/2021 22:23:29	Flora	NYXL	DPS	second_team
8/17/2021 22:23:29	Kaan	PAR	FS	second_team
8/17/2021 22:23:29	Vestola	PAR	OT	second_team
8/17/2021 22:28:41	Pelican	ATL	DPS	first_team
8/17/2021 22:28:41	Mmonk	CDH	FS	first_team
8/17/2021 22:28:41	Ga9a	CDH	MT	first_team
8/17/2021 22:28:41	Nisha	CDH	MS	first_team
8/17/2021 22:28:41	Piggy	HOU	OT	first_team
8/17/2021 22:28:41	Shy	HZS	DPS	first_team
8/17/2021 22:28:41	MuZe	LAG	MT	second_team
8/17/2021 22:28:41	Flora	NYXL	DPS	second_team
8/17/2021 22:28:41	Kaan	PAR	FS	second_team
8/17/2021 22:28:41	Vestola	PAR	OT	second_team
8/17/2021 22:28:41	Dridro	PAR	MS	second_team
8/17/2021 22:28:41	Naga	PAR	DPS	second_team
8/17/2021 22:39:22	Pelican	ATL	DPS	first_team
8/17/2021 22:39:22	JJANGGU	HOU	MT	first_team
8/17/2021 22:39:22	Piggy	HOU	OT	first_team
8/17/2021 22:39:22	Shy	HZS	DPS	first_team
8/17/2021 22:39:22	Skewed	LAG	MS/FS	first_team
8/17/2021 22:39:22	Kaan	PAR	FS	first_team
8/17/2021 22:39:22	Faith	BOS	MS	second_team
8/17/2021 22:39:22	Nisha	CDH	MS	second_team
8/17/2021 22:39:22	MuZe	LAG	MT	second_team
8/17/2021 22:39:22	Daan	PAR	MT	second_team
8/17/2021 22:39:22	Vestola	PAR	OT	second_team
8/17/2021 22:39:22	Aspire	TOR	DPS	second_team
8/17/2021 22:42:23	Pelican	ATL	DPS	first_team
8/17/2021 22:42:23	Faith	BOS	MS	first_team
8/17/2021 22:42:23	Mmonk	CDH	FS	first_team
8/17/2021 22:42:23	Ga9a	CDH	MT	first_team
8/17/2021 22:42:23	Piggy	HOU	OT	first_team
8/17/2021 22:42:23	Shy	HZS	DPS	first_team
8/17/2021 22:42:23	Gaebullssi	BOS	OT	second_team
8/17/2021 22:42:23	ChoiSehwan	GZC	DPS	second_team
8/17/2021 22:42:23	Skewed	LAG	MS/FS	second_team
8/17/2021 22:42:23	Flora	NYXL	DPS	second_team
8/17/2021 22:42:23	Kaan	PAR	FS	second_team
8/17/2021 22:42:23	Mag	WAS	MT	second_team
8/17/2021 23:25:29	Pelican	ATL	DPS	first_team
8/17/2021 23:25:29	Nisha	CDH	MS	first_team
8/17/2021 23:25:29	Shy	HZS	DPS	first_team
8/17/2021 23:25:29	Flora	NYXL	DPS	first_team
8/17/2021 23:25:29	Kaan	PAR	FS	first_team
8/17/2021 23:25:29	Mag	WAS	MT	first_team
8/17/2021 23:25:29	Gaebullssi	BOS	OT	second_team
8/17/2021 23:25:29	Mmonk	CDH	FS	second_team
8/17/2021 23:25:29	Piggy	HOU	OT	second_team
8/17/2021 23:25:29	MuZe	LAG	MT	second_team
8/17/2021 23:25:29	SparkR	LDN	DPS	second_team
8/17/2021 23:25:29	Vestola	PAR	OT	second_team
8/17/2021 23:29:36	Pelican	ATL	DPS	first_team
8/17/2021 23:29:36	Ga9a	CDH	MT	first_team
8/17/2021 23:29:36	Piggy	HOU	OT	first_team
8/17/2021 23:29:36	Shy	HZS	DPS	first_team
8/17/2021 23:29:36	Kaan	PAR	FS	first_team
8/17/2021 23:29:36	Dridro	PAR	MS	first_team
8/17/2021 23:29:36	Valentine	BOS	DPS	second_team
8/17/2021 23:29:36	Faith	BOS	MS	second_team
8/17/2021 23:29:36	Mmonk	CDH	FS	second_team
8/17/2021 23:29:36	JJANGGU	HOU	MT	second_team
8/17/2021 23:29:36	Gwangboong	NYXL	DPS	second_team
8/17/2021 23:29:36	Vestola	PAR	OT	second_team
8/17/2021 23:34:00	Pelican	ATL	DPS	first_team
8/17/2021 23:34:00	Mmonk	CDH	FS	first_team
8/17/2021 23:34:00	JJANGGU	HOU	MT	first_team
8/17/2021 23:34:00	Piggy	HOU	OT	first_team
8/17/2021 23:34:00	Skewed	LAG	MS/FS	first_team
8/17/2021 23:34:00	Naga	PAR	DPS	first_team
8/17/2021 23:34:00	Ga9a	CDH	MT	second_team
8/17/2021 23:34:00	Joobi	HOU	MS	second_team
8/17/2021 23:34:00	Shy	HZS	DPS	second_team
8/17/2021 23:34:00	Flora	NYXL	DPS	second_team
8/17/2021 23:34:00	Kaan	PAR	FS	second_team
8/17/2021 23:34:00	Vestola	PAR	OT	second_team
8/17/2021 23:42:49	Pelican	ATL	DPS	first_team
8/17/2021 23:42:49	Mmonk	CDH	FS	first_team
8/17/2021 23:42:49	Nisha	CDH	MS	first_team
8/17/2021 23:42:49	ChoiSehwan	GZC	DPS	first_team
8/17/2021 23:42:49	Piggy	HOU	OT	first_team
8/17/2021 23:42:49	Aspire	TOR	DPS	first_team
8/17/2021 23:42:49	Ga9a	CDH	MT	second_team
8/17/2021 23:42:49	JJANGGU	HOU	MT	second_team
8/17/2021 23:42:49	Daan	PAR	MT	second_team
8/17/2021 23:42:49	Kaan	PAR	FS	second_team
8/17/2021 23:42:49	Changsik	VAN	MT	second_team
8/17/2021 23:42:49	Mag	WAS	MT	second_team
8/17/2021 23:48:21	Pelican	ATL	DPS	first_team
8/17/2021 23:48:21	Faith	BOS	MS	first_team
8/17/2021 23:48:21	ChoiSehwan	GZC	DPS	first_team
8/17/2021 23:48:21	JJANGGU	HOU	MT	first_team
8/17/2021 23:48:21	Piggy	HOU	OT	first_team
8/17/2021 23:48:21	Kaan	PAR	FS	first_team
8/17/2021 23:48:21	Mmonk	CDH	FS	second_team
8/17/2021 23:48:21	Ga9a	CDH	MT	second_team
8/17/2021 23:48:21	Nisha	CDH	MS	second_team
8/17/2021 23:48:21	Vestola	PAR	OT	second_team
8/17/2021 23:48:21	Naga	PAR	DPS	second_team
8/17/2021 23:48:21	Aspire	TOR	DPS	second_team
8/17/2021 23:51:03	Pelican	ATL	DPS	first_team
8/17/2021 23:51:03	Mmonk	CDH	FS	first_team
8/17/2021 23:51:03	Skewed	LAG	MS/FS	first_team
8/17/2021 23:51:03	MuZe	LAG	MT	first_team
8/17/2021 23:51:03	Vestola	PAR	OT	first_team
8/17/2021 23:51:03	Naga	PAR	DPS	first_team
8/17/2021 23:51:03	Ga9a	CDH	MT	second_team
8/17/2021 23:51:03	Farway1987	CDH	FS	second_team
8/17/2021 23:51:03	Piggy	HOU	OT	second_team
8/17/2021 23:51:03	Dridro	PAR	MS	second_team
8/17/2021 23:51:03	Aspire	TOR	DPS	second_team
8/17/2021 23:51:03	Assassin	WAS	DPS	second_team
8/17/2021 23:55:14	Pelican	ATL	DPS	first_team
8/17/2021 23:55:14	Ga9a	CDH	MT	first_team
8/17/2021 23:55:14	Piggy	HOU	OT	first_team
8/17/2021 23:55:14	Shy	HZS	DPS	first_team
8/17/2021 23:55:14	Kaan	PAR	FS	first_team
8/17/2021 23:55:14	Dridro	PAR	MS	first_team
8/17/2021 23:55:14	Mmonk	CDH	FS	second_team
8/17/2021 23:55:14	Nisha	CDH	MS	second_team
